ticker,company_name,ceo_name,salary,industry
CTOS,"Custom Truck One Source, Inc.",Frederick Ross Jr.,"$6,447,451",Industrials
CVLG,"Covenant Logistics Group, Inc.",David Parker,"$5,833,933",Industrials
CW,Curtiss-Wright Corporation,Lynn Bamford,"$4,491,811",Industrials
CWST,"Casella Waste Systems, Inc.",John Casella,"$4,233,954",Industrials
CXW,"CoreCivic, Inc.",Damon Hininger,"$5,445,316",Industrials
DAL,"Delta Air Lines, Inc.",Edward Bastian,"$12,360,420",Industrials
DCI,"Donaldson Company, Inc.",Tod Carpenter,"$7,043,946",Industrials
DCO,Ducommun Incorporated,Stephen Oswald,"$6,299,167",Industrials
DDD,3D Systems Corporation,Jeffrey Graves,"$8,574,250",Industrials
DE,Deere & Company,John May,"$19,912,826",Industrials
DLX,Deluxe Corporation,Barry McCarthy,"$7,822,945",Industrials
DM,"Desktop Metal, Inc.",Ric Fulop,"$11,034,910",Industrials
DNB,"Dun & Bradstreet Holdings, Inc.",Anthony Jabbour,"$9,376,618",Industrials
DNOW,NOW Inc.,David Cherechinsky,"$5,988,481",Industrials
DOOR,Masonite International Corp.,Howard Heckes,"$4,893,869",Industrials
DOV,Dover Corporation,Richard Tobin,"$14,085,860",Industrials
DRVN,"Driven Brands Holdings, Inc.",Jonathan Fitzpatrick,"$14,837,267",Industrials
DSGR,"Distribution Solutions Group, Inc.",Michael DeCata,"$1,474,587",Industrials
DSKE,"Daseke, Inc.",Jonathan Shepko,"$6,648,627",Industrials
DXPE,"DXP Enterprises, Inc.",David Little,"$2,380,437",Industrials
DY,"Dycom Industries, Inc.",Steven Nielsen,"$4,801,952",Industrials
EAF,GrafTech International Ltd.,David Rintoul,"$3,445,257",Industrials
EBF,"Ennis, Inc.",Keith Walters,"$5,687,358",Industrials
EFX,Equifax Inc.,Mark Begor,"$16,065,575",Industrials
EGLE,Eagle Bulk Shipping Inc.,Gary Vogel,"$3,943,847",Industrials
EME,"EMCOR Group, Inc.",Anthony Guzzi,"$11,024,040",Industrials
EMR,Emerson Electric Co.,Surendralal Karsanbhai,"$15,178,106",Industrials
ENS,EnerSys,David Shaffer,"$6,852,166",Industrials
ENVX,Enovix Corp.,Harrold Rust,"$6,093,656",Industrials
EPAC,Enerpac Tool Group Corp.,Paul Sternlieb,"$6,913,268",Industrials
ERII,"Energy Recovery, Inc.",Robert Mao,"$2,006,933",Industrials
ESE,ESCO Technologies Inc.,Victor Richey,"$5,452,715",Industrials
ETN,Eaton Corporation plc,Craig Arnold,"$19,367,607",Industrials
EXPD,"Expeditors International of Washington, Inc.",Jeffrey Musser,"$13,026,304",Industrials
EXPO,"Exponent, Inc.",Catherine Corrigan,"$3,022,417",Industrials
FA,First Advantage Corp.,Scott Staples,"$7,169,796",Industrials
FAST,Fastenal Company,Daniel Florness,"$2,423,614",Industrials
FBHS,"Fortune Brands Innovations, Inc.",Nicholas Fink,"$10,170,381",Industrials
FC,Franklin Covey Co.,Paul Walker,"$2,116,006",Industrials
FCEL,"FuelCell Energy, Inc.",Jason Few,"$3,585,247",Industrials
FCN,"FTI Consulting, Inc.",Steven Gunby,"$7,910,637",Industrials
FDX,FedEx Corporation,Frederick Smith,"$10,596,150",Industrials
FELE,"Franklin Electric Co., Inc.",Gregg Sengstack,"$6,896,933",Industrials
FIX,"Comfort Systems USA, Inc.",Brian Lane,"$4,503,087",Industrials
FLNC,"Fluence Energy, Inc.",Manuel Perez Dubuc,"$2,037,253",Industrials
FLR,Fluor Corporation,David Constable,"$10,859,187",Industrials
FLS,Flowserve Corporation,R. Rowe,"$12,478,105",Industrials
FORR,"Forrester Research, Inc.",George Colony,"$1,552,268",Industrials
FSS,Federal Signal Corporation,Jennifer Sherman,"$4,672,213",Industrials
FTCI,"FTC Solar, Inc.",Sean Hunkler,"$14,721,177",Industrials
FTV,Fortive Corporation,James Lico,"$16,598,719",Industrials
FWRD,Forward Air Corporation,Thomas Schmitt,"$6,048,000",Industrials
GATX,GATX Corporation,Brian Kenney,"$7,464,484",Industrials
GBX,"The Greenbrier Companies, Inc.",Lorie Tekorius,"$3,976,406",Industrials
GD,General Dynamics Corporation,Phebe Novakovic,"$23,553,862",Industrials
GE,General Electric Company,H. Culp Jr.,"$22,663,449",Industrials
GEO,"The GEO Group, Inc.",Jose Gordo,"$1,601,207",Industrials
GFF,Griffon Corporation,Ronald Kramer,"$19,698,397",Industrials
GGG,Graco Inc.,Mark Sheahan,"$5,422,139",Industrials
GIC,Global Industrial Company,Barry Litwin,"$2,994,500",Industrials
GLDD,Great Lakes Dredge & Dock Corporation,Lasse Petterson,"$3,103,804",Industrials
GMS,"GMS, Inc.",John Turner Jr.,"$5,079,038",Industrials
GNK,Genco Shipping & Trading Limited,John Wobensmith,"$2,619,379",Industrials
GNRC,Generac Holdings Inc.,Aaron Jagdfeld,"$7,519,813",Industrials
GRC,The Gorman-Rupp Company,Jeffrey Gorman,"$1,078,110",Industrials
GTES,Gates Industrial Corporation Plc,Ivo Jurek,"$8,772,300",Industrials
GTLS,"Chart Industries, Inc.",Jillian Evanko,"$7,222,516",Industrials
GVA,Granite Construction Incorporated,Kyle Larkin,"$2,363,579",Industrials
GWH,"ESS Tech, Inc.",Eric Dresselhuys,"$12,049,621",Industrials
GWW,"W.W. Grainger, Inc.",Donald Macpherson,"$9,015,594",Industrials
GXO,"GXO Logistics, Inc.",Malcolm Wilson,"$10,176,933",Industrials
HA,"Hawaiian Holdings, Inc.",Peter Ingram,"$3,091,653",Industrials
HAYW,"Hayward Holdings, Inc.",Kevin Holleran,"$6,427,389",Industrials
HCCI,"Heritage-Crystal Clean, Inc.",Brian Recatto,"$4,623,217",Industrials
HCSG,"Healthcare Services Group, Inc.",Theodore Wahl,"$4,405,773",Industrials
HDSN,"Hudson Technologies, Inc.",Brian Coleman,"$1,800,574",Industrials
HEES,"H&E Equipment Services, Inc.",Bradley Barber,"$2,854,893",Industrials
HEI,HEICO Corporation,Laurans Mendelson,"$9,031,531",Industrials
HI,"Hillenbrand, Inc.",Joe Raver,"$6,697,463",Industrials
HII,"Huntington Ingalls Industries, Inc.",C. Petters,"$7,714,066",Industrials
HLGN,"Heliogen, Inc.",William Gross,"$37,069,799",Industrials
HLIO,"Helios Technologies, Inc.",Josef Matosevic,"$5,331,976",Industrials
HLMN,Hillman Solutions Corp.,Douglas Cahill,"$3,349,100",Industrials
HNI,HNI Corporation,Jeffrey Lorenger,"$9,132,815",Industrials
HON,Honeywell International Inc.,Darius Adamczyk,"$26,100,120",Industrials
HRI,"Herc Holdings, Inc.",Lawrence Silber,"$5,630,292",Industrials
HRT,HireRight Holdings Corp.,Guy Abramo,"$7,208,676",Industrials
HSC,Harsco Corporation,F. Grasberger,"$5,393,717",Industrials
HSII,"Heidrick & Struggles International, Inc.",Krishnan Rajagopalan,"$5,518,276",Industrials
HTLD,"Heartland Express, Inc.",Michael Gerdin,"$797,900",Industrials
HTZ,"Hertz Global Holdings, Inc.",Mark Fields,"$14,216,577",Industrials
HUBB,Hubbell Incorporated,Gerben Bakker,"$6,088,700",Industrials
HUBG,"Hub Group, Inc.",David Yeager,"$5,724,633",Industrials
HURN,Huron Consulting Group Inc.,James Roth,"$3,595,855",Industrials
HWM,Howmet Aerospace Inc.,John Plant,"$17,189,000",Industrials
HXL,Hexcel Corporation,Nick Stanage,"$9,781,885",Industrials
HY,"Hyster-Yale Materials Handling, Inc.",Alfred Rankin,"$2,612,927",Industrials
HYFM,"Hydrofarm Holdings Group, Inc.",William Toler,"$843,517",Industrials
HYLN,Hyliion Holdings Corp.,Thomas Healy,"$5,254,750",Industrials
HYZN,"Hyzon Motors, Inc.",Craig Knight,"$414,415",Industrials
IAA,"IAA, Inc.",John Kett,"$4,990,903",Industrials
ICFI,"ICF International, Inc.",John Wasson,"$4,398,947",Industrials
IESC,"IES Holdings, Inc.",Jeffrey Gendell,"$2,873,900",Industrials
IEX,IDEX Corporation,Eric Ashleman,"$6,719,772",Industrials
IIIN,"Insteel Industries, Inc.",H. Woltz III,"$2,475,749",Industrials
IR,"Ingersoll Rand, Inc.",Vicente Reynal,"$10,613,486",Industrials
ITT,"ITT, Inc.",Luca Savi,"$7,682,129",Industrials
ITW,Illinois Tool Works Inc.,E. Santi,"$20,787,622",Industrials
J,"Jacobs Solutions, Inc.",Steven Demetriou,"$14,615,521",Industrials
JBHT,"J.B. Hunt Transport Services, Inc.",John Roberts,"$8,801,881",Industrials
JBI,"Janus International Group, Inc.",Ramey Jackson,"$962,347",Industrials
JBLU,JetBlue Airways Corporation,Robin Hayes,"$3,449,755",Industrials
JBT,John Bean Technologies Corporation,Brian Deck,"$5,023,977",Industrials
JCI,Johnson Controls International Plc,George Oliver,"$15,667,017",Industrials
JELD,"JELD-WEN Holding, Inc.",Gary Michel,"$7,514,917",Industrials
JOBY,"Joby Aviation, Inc.",JoeBen Bevirt,"$404,000",Industrials
KAI,Kadant Inc.,Jeffrey Powell,"$5,934,170",Industrials
KAMN,Kaman Corporation,Ian Walsh,"$4,912,675",Industrials
KAR,"KAR Auction Services, Inc.",Peter Kelly,"$8,477,933",Industrials
KBAL,"Kimball International, Inc.",Kristine Juster,"$2,276,898",Industrials
KBR,"KBR, Inc.",Stuart B. Bradie,"$12,024,347",Industrials
KELYA,"Kelly Services, Inc.",Peter Quigley,"$3,938,608",Industrials
KEX,Kirby Corporation,David Grzebinski,"$5,826,592",Industrials
KFRC,Kforce Inc.,David Dunkel,"$6,329,950",Industrials
KFY,Korn Ferry,Gary Burnison,"$9,529,698",Industrials
KMT,"Kennametal, Inc.",Christopher Rossi,"$6,131,892",Industrials
KNX,"Knight-Swift Transportation Holdings, Inc.",David Jackson,"$6,281,272",Industrials
KRT,"Karat Packaging, Inc.",Alan Yu,"$250,000",Industrials
KTOS,"Kratos Defense & Security Solutions, Inc.",Eric DeMarco,"$9,499,003",Industrials
LDOS,"Leidos Holdings, Inc.",Roger Krone,"$12,876,007",Industrials
LECO,"Lincoln Electric Holdings, Inc.",Christopher Mapes,"$9,213,820",Industrials
LHX,"L3Harris Technologies, Inc.",Christopher Kubasik,"$15,697,749",Industrials
LII,Lennox International Inc.,Todd Bluedorn,"$5,027,345",Industrials
LLAP,Terran Orbital Corp.,Marc Bell,"$8,206,352",Industrials
LMT,Lockheed Martin Corporation,James Taiclet Jr.,"$18,111,211",Industrials
LNN,Lindsay Corporation,Randy Wood,"$3,567,631",Industrials
LSTR,"Landstar System, Inc.",James Gattoni,"$5,398,583",Industrials
LUV,Southwest Airlines Co.,Gary Kelly,"$5,819,756",Industrials
LXFR,Luxfer Holdings Plc,Alok Maskara,"$3,339,733",Industrials
LYFT,"Lyft, Inc.",Logan Green,"$13,909,482",Industrials
LZ,"LegalZoom.com, Inc.",Daniel Wernikoff,"$18,860,829",Industrials
MAN,ManpowerGroup Inc.,Jonas Prising,"$18,787,835",Industrials
MAS,Masco Corporation,Keith Allman,"$13,410,774",Industrials
MATW,Matthews International Corporation,Joseph Bartolacci,"$6,813,304",Industrials
MATX,"Matson, Inc.",Matthew Cox,"$5,957,058",Industrials
MAXR,"Maxar Technologies, Inc.",Daniel Jablonsky,"$6,992,563",Industrials
MDU,"MDU Resources Group, Inc.",David Goodin,"$5,210,467",Industrials
MEG,"Montrose Environmental Group, Inc.",Vijay Manthripragada,"$58,421,251",Industrials
MGRC,McGrath RentCorp,Joseph Hanna,"$3,261,680",Industrials
MIDD,The Middleby Corporation,Timothy FitzGerald,"$9,406,995",Industrials
MKFG,Markforged Holding Corp.,Shai Terem,"$7,449,934",Industrials
MLI,"Mueller Industries, Inc.",Gregory Christopher,"$10,841,767",Industrials
MLKN,"MillerKnoll, Inc.",Andrea Owen,"$4,984,838",Industrials
MLR,"Miller Industries, Inc.",William Miller II,"$689,213",Industrials
MMM,3M Company,Michael Roman,"$18,200,584",Industrials
MNTS,"Momentus, Inc.",John Rood,"$11,204,806",Industrials
MOG.A,Moog Inc.,John Scannell,"$4,030,668",Industrials
MRC,MRC Global Inc.,Robert Saltiel,"$5,922,877",Industrials
MRCY,"Mercury Systems, Inc.",Mark Aslett,"$18,859,871",Industrials
MRTN,"Marten Transport, Ltd.",Timothy Kohl,"$1,417,298",Industrials
MSA,"MSA Safety, Inc.",Nishan Vartanian,"$6,794,020",Industrials
MSM,"MSC Industrial Direct Co., Inc.",Erik Gershwind,"$6,453,243",Industrials
MTW,"The Manitowoc Company, Inc.",Aaron Ravenscroft,"$4,952,777",Industrials
MTZ,"MasTec, Inc.",Jose Mas,"$9,122,897",Industrials
MVST,"Microvast Holdings, Inc.",Yang Wu,"$663,968",Industrials
MWA,"Mueller Water Products, Inc.",J. Hall,"$4,807,096",Industrials
MYRG,MYR Group Inc.,Richard Swartz,"$4,137,327",Industrials
NDSN,Nordson Corporation,Sundaram Nagarajan,"$10,308,750",Industrials
NKLA,Nikola Corp.,Mark Russell,"$5,609,642",Industrials
NL,"NL Industries, Inc.",Courtney Riley,"$945,000",Industrials
NOC,Northrop Grumman Corporation,Kathy Warden,"$19,876,767",Industrials
NPK,"National Presto Industries, Inc.",Maryjo Cohen,"$755,905",Industrials
NPO,"EnPro Industries, Inc.",Eric Vaillancourt,"$2,719,416",Industrials
NRGV,"Energy Vault Holdings, Inc.",Robert Piconi,"$4,637,384",Industrials
NSC,Norfolk Southern Corporation,James Squires,"$14,016,942",Industrials
NSP,"Insperity, Inc.",Paul Sarvadi,"$9,624,154",Industrials
NVEE,"NV5 Global, Inc.",Dickerson Wright,"$2,202,971",Industrials
NVT,nVent Electric Plc,Beth Wozniak,"$10,651,343",Industrials
NWPX,Northwest Pipe Company,Scott Montross,"$1,943,875",Industrials
NX,Quanex Building Products Corporation,George Wilson,"$4,110,943",Industrials
OC,Owens Corning,Brian Chambers,"$9,782,143",Industrials
ODFL,"Old Dominion Freight Line, Inc.",Greg Gantt,"$10,577,833",Industrials
OFLX,"Omega Flex, Inc.",Kevin Hoben,"$2,975,133",Industrials
OSK,Oshkosh Corporation,John Pfeifer,"$6,013,750",Industrials
OTIS,Otis Worldwide Corp.,Judith Marks,"$13,770,306",Industrials
PBI,Pitney Bowes Inc.,Marc Lautenbach,"$4,913,939",Industrials
PCAR,PACCAR Inc,R. Feight,"$11,935,763",Industrials
PGTI,"PGT Innovations, Inc.",Jeffrey Jackson,"$3,531,219",Industrials
PH,Parker-Hannifin Corporation,Thomas Williams,"$18,448,169",Industrials
PKE,Park Aerospace Corp.,Brian Shore,"$297,114",Industrials
PL,Planet Labs PBC,William Marshall,"$10,863,643",Industrials
PLOW,"Douglas Dynamics, Inc.",Robert McCormick,"$3,338,813",Industrials
PLPC,Preformed Line Products Company,Robert Ruhlman,"$4,760,219",Industrials
PLUG,Plug Power Inc.,Andrew Marsh,"$52,248,305",Industrials
PNR,Pentair plc,John Stauch,"$9,429,546",Industrials
POWL,"Powell Industries, Inc.",Brett Cope,"$2,382,478",Industrials
PRIM,Primoris Services Corporation,Thomas McCormick,"$3,446,638",Industrials
PRLB,"Proto Labs, Inc.",Robert Bodor,"$3,022,116",Industrials
PSN,Parsons Corporation,Carey Smith,"$5,348,118",Industrials
PTRA,"Proterra, Inc.",John Allen,"$1,057,101",Industrials
PTSI,"P.A.M. Transportation Services, Inc.",Joseph Vitiritto,"$1,496,114",Industrials
PWR,"Quanta Services, Inc.",Earl Austin Jr.,"$10,967,217",Industrials
QUAD,"Quad/Graphics, Inc.",J. Quadracci,"$9,403,404",Industrials
R,"Ryder System, Inc.",Robert Sanchez,"$9,008,488",Industrials
RDVT,"Red Violet, Inc.",Derek Dubner,"$1,667,768",Industrials
REVG,"REV Group, Inc.",Rodney Rushing,"$5,874,288",Industrials
REZI,"Resideo Technologies, Inc.",Jay Geldmacher,"$14,103,270",Industrials
RGP,"Resources Connection, Inc.",Kate Duchene,"$4,624,537",Industrials
RHI,Robert Half International Inc.,M. Waddell,"$8,971,474",Industrials
RKLB,"Rocket Lab USA, Inc.",Peter Beck,"$325,247",Industrials
RLGT,"Radiant Logistics, Inc.",Bohn Crain,"$1,761,132",Industrials
ROAD,"Construction Partners, Inc.",Fred Smith III,"$3,939,343",Industrials
ROCK,"Gibraltar Industries, Inc.",William Bosway,"$4,015,386",Industrials
ROK,"Rockwell Automation, Inc.",Blake Moret,"$10,987,704",Industrials
ROL,"Rollins, Inc.",Gary Rollins,"$8,393,601",Industrials
ROLL,RBC Bearings Incorporated,Michael Hartnett,"$19,390,866",Industrials
RRX,Regal Rexnord Corporation,Louis Pinkham,"$7,401,555",Industrials
RSG,"Republic Services, Inc.",Jon Ark,"$7,925,408",Industrials
RTX,Raytheon Technologies Corp.,Gregory Hayes,"$23,316,063",Industrials
RUN,"Sunrun, Inc.",Mary Powell,"$6,824,935",Industrials
RUSHA,"Rush Enterprises, Inc.",W.M. Rush,"$8,467,391",Industrials
SAIA,"Saia, Inc.",Frederick Holzgrefe III,"$4,937,516",Industrials
SAIC,Science Applications International Corporation,Nazzic Keene,"$8,343,156",Industrials
SAVE,"Spirit Airlines, Inc.",Edward Christie III,"$3,871,281",Industrials
SCS,Steelcase Inc.,Sara Armbruster,"$5,420,546",Industrials
SHLS,"Shoals Technologies Group, Inc.",Jason Whitaker,"$3,684,742",Industrials
SHYF,"The Shyft Group, Inc.",Daryl Adams,"$5,147,927",Industrials
SITE,"SiteOne Landscape Supply, Inc.",Doug Black,"$6,048,793",Industrials
SKIL,Skillsoft Corp.,Jeffrey Tarr,"$28,586,356",Industrials
SKYW,"Sky West, Inc.",Russell Childs,"$3,258,862",Industrials
SNA,Snap-on Incorporated,Nicholas Pinchuk,"$9,872,946",Industrials
SNCY,"Sun Country Airlines Holdings, Inc.",Jude Bricker,"$567,092",Industrials
SNDR,"Schneider National, Inc.",Mark Rourke,"$6,752,187",Industrials
SP,SP Plus Corporation,G. Baumann,"$4,947,004",Industrials
SPCE,"Virgin Galactic Holdings, Inc.",Michael Colglazier,"$7,405,794",Industrials
SPR,"Spirit AeroSystems Holdings, Inc.",Thomas Gentile III,"$10,849,938",Industrials
SPWR,SunPower Corporation,Peter Faricy,"$8,750,415",Industrials
SPXC,"SPX Technologies, Inc.",Eugene Lowe III,"$6,517,485",Industrials
SRCL,"Stericycle, Inc.",Cindy Miller,"$6,655,585",Industrials
SSD,"Simpson Manufacturing Co., Inc.",Karen Colonias,"$3,914,701",Industrials
ST,Sensata Technologies Holding Plc,Jeffrey Cote,"$6,798,263",Industrials
STEM,"Stem, Inc.",John Carrington,"$40,565,992",Industrials
STER,Sterling Check Corp.,Joshua Peirez,"$22,657,799",Industrials
STRC,Sarcos Technology & Robotics Corp.,Kiva Allgood,"$6,009,694",Industrials
STRL,"Sterling Infrastructure, Inc.",Joseph Cutillo,"$4,842,276",Industrials
SWK,"Stanley Black & Decker, Inc.",James Loree,"$13,167,893",Industrials
SXI,Standex International Corporation,David Dunbar,"$5,135,735",Industrials
TBI,"TrueBlue, Inc.",A. Beharelle,"$5,811,254",Industrials
TDG,TransDigm Group Incorporated,Kevin Stein,"$21,484,504",Industrials
TEX,Terex Corporation,John Garrison,"$9,540,015",Industrials
TGH,Textainer Group Holdings Limited,Olivier Ghesquiere,"$2,425,704",Industrials
TGI,"Triumph Group, Inc.",Daniel Crowley,"$5,923,036",Industrials
THR,"Thermon Group Holdings, Inc.",Bruce Thames,"$3,010,410",Industrials
TILE,"Interface, Inc.",Daniel Hendrix,"$5,418,096",Industrials
TITN,Titan Machinery Inc.,David Meyer,"$483,700",Industrials
TKR,The Timken Company,Richard Kyle,"$9,665,330",Industrials
TNC,Tennant Company,David Huml,"$4,303,328",Industrials
TNET,"TriNet Group, Inc.",Burton Goldfield,"$8,657,624",Industrials
TPC,Tutor Perini Corporation,Ronald Tutor,"$14,808,920",Industrials
TPIC,"TPI Composites, Inc.",William Siwek,"$3,430,367",Industrials
TREX,"Trex Company, Inc.",Bryan Fairbanks,"$4,079,676",Industrials
TRN,"Trinity Industries, Inc.",E. Savage,"$5,579,197",Industrials
TRNS,"Transcat, Inc.",Lee Rudow,"$1,353,485",Industrials
TRTN,Triton International Ltd.,Brian Sondey,"$5,768,732",Industrials
TRU,TransUnion,Christopher Cartwright,"$11,757,408",Industrials
TSP,"TuSimple Holdings, Inc.",Cheng Lu,"$66,768,737",Industrials
TT,Trane Technologies Plc,David Regnery,"$12,888,518",Industrials
TTC,The Toro Company,Richard Olson,"$8,629,851",Industrials
TTEK,"Tetra Tech, Inc.",Dan Batrack,"$7,908,335",Industrials
TWI,"Titan International, Inc.",Paul Reitz,"$4,548,330",Industrials
TXT,Textron Inc.,Scott Donnelly,"$18,576,014",Industrials
UAL,"United Airlines Holdings, Inc.",J. Kirby,"$9,845,064",Industrials
UBER,"Uber Technologies, Inc.",Dara Khosrowshahi,"$19,937,818",Industrials
UFPI,"UFP Industries, Inc.",Matthew Missad,"$9,757,808",Industrials
UHAL,U-Haul Holding Co.,Edward Shoen,"$1,011,744",Industrials
ULCC,"Frontier Group Holdings, Inc.",Barry Biffle,"$3,598,210",Industrials
ULH,"Universal Logistics Holdings, Inc.",Timothy Phillips,"$1,000,165",Industrials
UNF,UniFirst Corporation,Steven Sintros,"$3,312,016",Industrials
UNP,Union Pacific Corporation,Lance Fritz,"$14,523,819",Industrials
UNVR,Univar Solutions Inc.,David Jukes,"$8,099,724",Industrials
UP,"Wheels Up Experience, Inc.",Kenneth Dichter,"$9,505,783",Industrials
UPS,"United Parcel Service, Inc.",Carol Tome,"$27,620,893",Industrials
UPWK,"Upwork, Inc.",Hayden Brown,"$34,909,304",Industrials
URI,"United Rentals, Inc.",Matthew Flannery,"$12,716,100",Industrials
VICR,Vicor Corporation,Patrizio Vinciarelli,"$464,212",Industrials
VIEW,"View, Inc.",Rao Mulpuri,"$134,836,503",Industrials
VLD,"Velo3D, Inc.",Benyamin Buller,"$2,918,170",Industrials
VMI,"Valmont Industries, Inc.",Stephen Kaniewski,"$7,337,975",Industrials
VRSK,"Verisk Analytics, Inc.",Scott Stephenson,"$12,796,321",Industrials
VRT,Vertiv Holdings Co.,Robert Johnson,"$5,180,837",Industrials
VRTV,Veritiv Corp.,Salvatore Abbate,"$4,982,457",Industrials
VSEC,VSE Corporation,John Cuomo,"$2,348,503",Industrials
VVI,Viad Corp,Steven Moster,"$6,338,825",Industrials
VVX,"V2X, Inc.",Charles Prow,"$4,083,541",Industrials
WAB,Westinghouse Air Brake Technologies Corporation,Rafael Santana,"$11,027,238",Industrials
WCC,"WESCO International, Inc.",John Engel,"$9,859,087",Industrials
WERN,"Werner Enterprises, Inc.",Derek Leathers,"$5,314,351",Industrials
WIRE,Encore Wire Corporation,Daniel Jones,"$7,586,473",Industrials
WLDN,"Willdan Group, Inc.",Thomas Brisbin,"$2,990,848",Industrials
WM,"Waste Management, Inc.",James Fish,"$13,057,363",Industrials
WMS,"Advanced Drainage Systems, Inc.",D. Barbour,"$6,388,700",Industrials
WNC,Wabash National Corporation,Brent Yeagy,"$4,605,980",Industrials
WSC,WillScot Mobile Mini Holdings Corp.,Bradley Soultz,"$17,579,747",Industrials
WSO,"Watsco, Inc.",Albert Nahmad,"$10,672,518",Industrials
WTS,"Watts Water Technologies, Inc.",Robert Pagano,"$7,070,685",Industrials
WWD,"Woodward, Inc.",Charles Blankenship Jr.,"$6,984,261",Industrials
XOS,"Xos, Inc.",Dakota Semler,"$75,000",Industrials
XPO,"XPO, Inc.",Bradley Jacobs,"$22,043,280",Industrials
XYL,Xylem Inc.,Patrick Decker,"$10,441,670",Industrials
ZEV,"Lightning eMotors, Inc.",Timothy Reeser,"$336,000",Industrials
ZWS,Zurn Elkay Water Solutions Corp.,Todd Adams,"$16,770,337",Industrials
AAPL,Apple Inc.,Timothy Cook,"$98,734,394",Information%20Technology
ACIW,"ACI Worldwide, Inc.",Odilon Almeida,"$8,768,059",Information%20Technology
ACLS,"Axcelis Technologies, Inc.",Mary Puma,"$4,078,644",Information%20Technology
ACMR,"ACM Research, Inc.",David Wang,"$398,876",Information%20Technology
ACN,Accenture Plc,Julie Sweet,"$33,701,108",Information%20Technology
ADBE,"Adobe, Inc.",Shantanu Narayen,"$36,128,725",Information%20Technology
ADI,"Analog Devices, Inc.",Vincent Roche,"$30,824,323",Information%20Technology
ADP,"Automatic Data Processing, Inc.",Carlos Rodriguez,"$20,827,092",Information%20Technology
